timestamp,Discharge Pressure(psi),Average Amps(Amps),Intake Temperature(F),Drive Frequency(Hz),Motor Temperature(F),Intake Pressure(psi)
11/10/2022 5:33:00 AM,148.1999969,59.40000153,5.800000191,0.610000014,10.60000038,116.1999969
11/10/2022 5:34:00 AM,148.1999969,59.40000153,5.800000191,0.610000014,10.60000038,116.1999969
11/10/2022 5:35:00 AM,148.1999969,59.40000153,5.800000191,0.610000014,10.60000038,116.1999969
11/10/2022 5:36:00 AM,148.1999969,59.40000153,5.800000191,0.610000014,10.60000038,116.1999969
11/10/2022 5:37:00 AM,148.1999969,59.40000153,5.800000191,0.610000014,10.60000038,116.1999969
11/10/2022 5:53:00 AM,154.8999939,62.09999847,6.400000095,0.560000002,10.30000019,130.6999969
11/10/2022 6:13:00 AM,162.8999939,62.79999924,6.300000191,0.579999983,10.10000038,131.8000031
11/10/2022 6:33:00 AM,142.3999939,61.20000076,6.699999809,0.540000021,9.600000381,130.8000031
11/10/2022 6:53:00 AM,149.5,58.5,5.900000095,0.649999976,10.80000019,112.4000015
11/10/2022 7:13:00 AM,163.6000061,52.79999924,6.5,0.579999983,10.10000038,116.1999969
11/10/2022 7:32:00 AM,138.8000031,54.59999847,6.5,0.649999976,11.5,114.5999985
11/10/2022 7:44:00 AM,156.6999969,46.79999924,6,0.550000012,10.19999981,112.9000015
11/10/2022 7:48:00 AM,154.8000031,46.90000153,6.699999809,0.629999995,9.800000191,115.6999969
11/10/2022 7:52:00 AM,154.8000031,46.90000153,6.699999809,0.629999995,9.800000191,115.6999969
11/10/2022 7:57:00 AM,133.1000061,46.90000153,6.599999905,0.540000021,11.60000038,112.5
11/10/2022 8:07:00 AM,146.6999969,43.90000153,6.199999809,0.629999995,10.30000019,116.8000031
11/10/2022 8:08:00 AM,146.6999969,43.90000153,6.199999809,0.629999995,10.30000019,116.8000031
11/10/2022 8:09:00 AM,146.6999969,43.90000153,6.199999809,0.629999995,10.30000019,116.8000031
11/10/2022 8:10:00 AM,142.8999939,48.40000153,5.900000095,0.600000024,11.60000038,105.0999985
11/10/2022 8:13:00 AM,142.8999939,48.40000153,5.900000095,0.600000024,11.60000038,105.0999985
11/10/2022 8:33:00 AM,77.5,3.599999905,6.199999809,0.600000024,11.10000038,112.5
11/10/2022 8:48:00 AM,77.90000153,3.400000095,6.400000095,0.629999995,11.39999962,128.3999939
11/10/2022 8:48:00 AM,77.90000153,3.400000095,6.400000095,0.629999995,11.39999962,128.3999939
11/10/2022 8:50:00 AM,77.90000153,3.400000095,6.400000095,0.629999995,11.39999962,128.3999939
