timestamp,Discharge Pressure(psi),Average Amps(Amps),Intake Temperature(F),Drive Frequency(Hz),Motor Temperature(F),Intake Pressure(psi),Gas Lock,State,Dif
11/11/2022 22:12,625.9999847,592.0000076,65,56.9999993,108.0000019,1149.000015,0,CLEAR,20.1
11/11/2022 22:31,663.0000305,587.0000076,61.99999809,56.9999993,116.0000038,1298.000031,0,HI,18.65
11/11/2022 22:32,670.9999847,549.0000153,55.99999905,55.0000012,100,1103.000031,0,CLEAR,0.716666667
11/11/2022 22:33,670.9999847,549.0000153,55.99999905,55.0000012,100,1103.000031,0,CLEAR,0.716666667
11/11/2022 22:50,629.0000153,467.9999924,60,61.0000014,101.0000038,1213.000031,1,CLEAR,17.21666667
11/11/2022 22:53,629.0000153,467.9999924,60,61.0000014,101.0000038,1213.000031,0,CLEAR,2.866666667
11/11/2022 23:12,665.9999847,460,65.99999905,58.9999974,96.99999809,1308.999939,1,CLEAR,19.36666667
11/11/2022 23:13,665.9999847,460,65.99999905,58.9999974,96.99999809,1308.999939,0,CLEAR,0.716666667
11/11/2022 23:13,665.9999847,460,65.99999905,58.9999974,96.99999809,1308.999939,0,CLEAR,0.716666667
11/11/2022 23:14,665.9999847,460,65.99999905,58.9999974,96.99999809,1308.999939,0,CLEAR,0.716666667
11/11/2022 23:16,629.0000153,519.0000153,66.99999809,55.0000012,108.9999962,1130,1,CLEAR,1.45
11/11/2022 23:26,645.9999847,485.9999847,55,60.0000024,106.9999981,1154.000015,1,CLEAR,10.03333333
11/11/2022 23:33,610.9999847,465.9999847,66.99999809,63.9999986,101.9999981,1108.000031,0,CLEAR,7.183333333
11/11/2022 23:51,1580,659.0000153,65,55.0000012,118.0000019,1244.000015,1,CLEAR,18.65
11/11/2022 23:53,1580,659.0000153,65,55.0000012,118.0000019,1244.000015,0,CLEAR,1.433333333
12/11/2022 0:13,1651.999969,664.0000153,65.99999905,61.0000014,113.9999962,1165,0,CLEAR,20.08333333
12/11/2022 0:32,1413.999939,552.9999924,60,56.0000002,115,1293.999939,0,CLEAR,19.36666667
12/11/2022 0:52,1488.999939,532.0000076,61.99999809,57.9999983,96.00000381,1098.000031,0,CLEAR,20.1
12/11/2022 1:13,1670,550,61.99999809,61.0000014,111.0000038,1298.000031,0,CLEAR,20.08333333
12/11/2022 1:33,1555,589.0000153,63.00000191,61.0000014,106.0000038,1175,0,CLEAR,20.08333333
12/11/2022 1:45,1626.999969,510.9999847,65.99999905,64.9999976,108.9999962,1201.999969,0,CLEAR,12.2
12/11/2022 1:46,1626.999969,510.9999847,65.99999905,64.9999976,108.9999962,1201.999969,1,CLEAR,0.716666667
12/11/2022 1:46,1558.999939,560,65.99999905,57.9999983,116.0000038,1160,0,CLEAR,0.716666667
12/11/2022 1:47,1558.999939,560,65.99999905,57.9999983,116.0000038,1160,0,CLEAR,0.716666667
12/11/2022 1:53,1558.999939,560,65.99999905,57.9999983,116.0000038,1160,0,CLEAR,5.733333333
12/11/2022 2:13,1561.000061,515.9999847,60.99999905,63.9999986,106.9999981,1230.999985,0,CLEAR,20.1
12/11/2022 2:18,1433.000031,469.0000153,55.99999905,56.9999993,96.00000381,1120,1,CLEAR,5.016666667
12/11/2022 2:26,1623.999939,490.9999847,60.99999905,64.9999976,108.9999962,1203.000031,0,CLEAR,7.883333333
12/11/2022 2:26,1623.999939,490.9999847,60.99999905,64.9999976,108.9999962,1203.000031,1,CLEAR,0.716666667
12/11/2022 2:27,1623.999939,490.9999847,60.99999905,64.9999976,108.9999962,1203.000031,0,CLEAR,0.716666667
12/11/2022 2:28,1623.999939,490.9999847,60.99999905,64.9999976,108.9999962,1203.000031,0,CLEAR,0.716666667
12/11/2022 2:33,1600,480.9999847,68.00000191,58.9999974,100,1296.999969,0,CLEAR,5.033333333
12/11/2022 2:44,1360,497.9999924,66.99999809,55.0000012,111.9999981,1231.999969,0,CLEAR,10.75
12/11/2022 2:53,1581.999969,467.9999924,65,54.0000021,118.9999962,1085.999985,0,CLEAR,9.333333333
12/11/2022 2:55,1581.999969,467.9999924,65,54.0000021,118.9999962,1085.999985,1,CLEAR,2.15
12/11/2022 3:12,656.9999695,40.99999905,66.99999809,58.9999974,113.0000019,1084.000015,0,HI,17.21666667
12/11/2022 3:32,865,37.00000048,65.99999905,60.0000024,101.0000038,1154.000015,0,CLEAR,20.1
12/11/2022 3:53,781.9999695,40,56.99999809,56.9999993,98.00000191,1036.999969,0,CLEAR,20.08333333
12/11/2022 4:13,605,34.00000095,59.00000095,54.0000021,86.99999809,1393.999939,0,HI,20.08333333
12/11/2022 4:18,660,35,65.99999905,50.999999,85,1305,1,HI,5.016666667
12/11/2022 4:18,660,35,65.99999905,50.999999,85,1305,0,HI,0.716666667
12/11/2022 4:19,660,35,65.99999905,50.999999,85,1305,1,HI,0.716666667
12/11/2022 4:20,660,35,65.99999905,50.999999,85,1305,0,HI,0.716666667
12/11/2022 4:33,791.9999695,30.99999905,70.99999905,55.0000012,98.00000191,1341.000061,0,CLEAR,12.91666667
12/11/2022 4:53,888.0000305,32.99999952,69.00000095,0,118.0000019,65.99999905,0,HI,20.08333333
12/11/2022 4:59,824.0000153,30.99999905,75,0,81.99999809,651.9999695,1,HI,5.75
12/11/2022 4:59,824.0000153,30.99999905,75,0,81.99999809,651.9999695,0,HI,0.716666667
12/11/2022 5:00,868.0000305,32.00000048,73.00000191,0,81.00000381,635.9999847,0,HI,0.716666667
12/11/2022 5:01,868.0000305,32.00000048,73.00000191,0,81.00000381,635.9999847,0,HI,0.716666667
12/11/2022 5:04,868.0000305,32.00000048,73.00000191,0,81.00000381,635.9999847,0,HI,3.583333333
12/11/2022 5:05,868.0000305,32.00000048,73.00000191,0,81.00000381,635.9999847,0,HI,0.716666667
12/11/2022 5:07,886.9999695,25.99999905,75.99999905,14.0000001,80,643.0000305,0,HI,2.15
12/11/2022 5:08,886.9999695,25.99999905,75.99999905,14.0000001,80,643.0000305,0,HI,0.716666667
12/11/2022 5:11,886.9999695,25.99999905,75.99999905,14.0000001,80,643.0000305,0,HI,3.6
12/11/2022 5:12,886.9999695,25.99999905,75.99999905,14.0000001,80,643.0000305,0,HI,0.716666667
12/11/2022 5:13,886.9999695,25.99999905,75.99999905,14.0000001,80,643.0000305,0,HI,0.716666667
12/11/2022 5:14,724.0000153,684.0000153,60.99999905,62.9999995,103.0000019,1225,1,CLEAR,1.433333333
12/11/2022 5:15,724.0000153,684.0000153,60.99999905,62.9999995,103.0000019,1225,0,CLEAR,0.716666667
12/11/2022 5:33,785.9999847,653.0000305,63.00000191,60.0000024,113.0000019,1245.999985,0,CLEAR,17.93333333
12/11/2022 5:52,764.0000153,609.0000153,60.99999905,58.9999974,98.99999619,1283.999939,0,CLEAR,19.36666667
12/11/2022 6:12,741.9999695,575,60,62.0000005,115,1290,0,CLEAR,20.08333333
12/11/2022 6:33,650.9999847,582.9999924,58.00000191,55.0000012,115,1150,0,CLEAR,20.1
12/11/2022 6:50,709.0000153,500,64.00000095,66.0000026,106.9999981,1218.000031,1,CLEAR,17.93333333
12/11/2022 6:52,709.0000153,500,64.00000095,66.0000026,106.9999981,1218.000031,0,CLEAR,1.433333333
12/11/2022 6:53,709.0000153,500,64.00000095,66.0000026,106.9999981,1218.000031,0,CLEAR,0.716666667
12/11/2022 7:13,695.9999847,544.0000153,58.00000191,62.0000005,106.0000038,1121.999969,0,CLEAR,20.08333333
12/11/2022 7:30,600.9999847,535.9999847,59.00000095,63.9999986,113.0000019,1139.000015,0,CLEAR,17.21666667
12/11/2022 7:31,614.0000153,510,65.99999905,58.9999974,113.0000019,1338.000031,1,HI,1.433333333
12/11/2022 7:32,614.0000153,510,65.99999905,58.9999974,113.0000019,1338.000031,1,HI,0.716666667
12/11/2022 7:33,614.0000153,510,65.99999905,58.9999974,113.0000019,1338.000031,0,HI,0.716666667
12/11/2022 7:33,614.0000153,510,65.99999905,58.9999974,113.0000019,1338.000031,0,HI,0.716666667
12/11/2022 7:53,630.9999847,485.9999847,63.00000191,57.9999983,96.99999809,1244.000015,0,CLEAR,19.38333333
12/11/2022 8:13,610.9999847,497.0000076,59.00000095,57.9999983,98.99999619,1173.000031,0,CLEAR,20.08333333
12/11/2022 8:14,615,432.9999924,59.00000095,56.0000002,106.0000038,1331.000061,0,CLEAR,0.716666667
12/11/2022 8:29,1543.000031,582.9999924,68.00000191,57.9999983,111.9999981,1311.000061,0,CLEAR,15.06666667
12/11/2022 8:52,1713.999939,555.9999847,61.99999809,64.9999976,113.0000019,1155,0,CLEAR,23.66666667
12/11/2022 9:12,1513.999939,584.0000153,65.99999905,57.9999983,105,1104.000015,0,CLEAR,20.1
12/11/2022 9:23,1678.999939,572.0000076,64.00000095,64.9999976,101.0000038,1158.000031,0,CLEAR,10.75
12/11/2022 9:24,1678.999939,572.0000076,64.00000095,64.9999976,101.0000038,1158.000031,0,CLEAR,0.716666667
12/11/2022 9:25,1678.999939,572.0000076,64.00000095,64.9999976,101.0000038,1158.000031,0,CLEAR,0.716666667
12/11/2022 9:25,1678.999939,572.0000076,64.00000095,64.9999976,101.0000038,1158.000031,0,CLEAR,0.716666667
12/11/2022 9:33,1616.999969,570.9999847,60,56.0000002,113.0000019,1280,0,CLEAR,7.2
12/11/2022 9:53,1481.999969,590,65,58.9999974,116.0000038,1265,0,CLEAR,20.06666667
12/11/2022 10:04,1463.000031,515.9999847,56.99999809,56.9999993,98.00000191,1270.999985,0,CLEAR,11.48333333
12/11/2022 10:05,1438.999939,537.0000076,56.99999809,60.0000024,98.00000191,1140.999985,0,CLEAR,0.716666667
12/11/2022 10:06,1438.999939,537.0000076,56.99999809,60.0000024,98.00000191,1140.999985,0,CLEAR,0.716666667
12/11/2022 10:06,1438.999939,537.0000076,56.99999809,60.0000024,98.00000191,1140.999985,0,CLEAR,0.716666667
12/11/2022 10:13,1576.000061,552.9999924,60,54.0000021,115,1215.999985,0,CLEAR,6.45
12/11/2022 10:33,1573.999939,562.0000076,56.99999809,58.9999974,111.9999981,1155,0,CLEAR,20.1
12/11/2022 10:46,1430,460.9999847,55.99999905,64.9999976,105,1188.000031,0,CLEAR,12.9
12/11/2022 10:46,1430,460.9999847,55.99999905,64.9999976,105,1188.000031,0,CLEAR,0.716666667
12/11/2022 10:47,1430,460.9999847,55.99999905,64.9999976,105,1188.000031,0,CLEAR,0.716666667
12/11/2022 10:53,1466.999969,492.0000076,55.99999905,61.0000014,105,1171.999969,0,CLEAR,5.75
12/11/2022 11:13,1335,455,63.00000191,56.0000002,111.9999981,1260,0,CLEAR,20.08333333
12/11/2022 11:21,1553.000031,475.9999847,59.00000095,62.0000005,111.0000038,1050.999985,0,CLEAR,7.9
12/11/2022 11:32,803.0000305,37.00000048,61.99999809,56.0000002,116.0000038,1051.999969,0,CLEAR,11.46666667
12/11/2022 11:52,745.9999847,40.99999905,60,62.0000005,118.0000019,1060,0,CLEAR,20.1
12/11/2022 12:13,661.9999695,40,60.99999905,62.0000005,116.0000038,1173.000031,0,HI,20.08333333
12/11/2022 12:33,725,40.99999905,65,56.0000002,111.0000038,1173.000031,0,CLEAR,20.08333333
12/11/2022 12:37,745.9999847,35.99999905,65,56.9999993,121.0000038,1050.999985,1,CLEAR,4.3
12/11/2022 12:38,745.9999847,35.99999905,65,56.9999993,121.0000038,1050.999985,0,CLEAR,1.433333333
12/11/2022 12:53,590,37.99999952,61.99999809,57.9999983,81.99999809,1226.999969,0,CLEAR,14.35
12/11/2022 13:13,818.0000305,30,74.00000095,50,108.9999962,1450,0,HI,20.1
12/11/2022 13:19,833.0000305,30.99999905,80,49.000001,118.9999962,1455,0,HI,5.733333333
12/11/2022 13:19,746.9999695,35,75,0,101.9999981,131.0000038,0,HI,0.716666667
12/11/2022 13:33,759.0000153,30.99999905,78.00000191,0,76.99999809,650,0,HI,13.63333333
12/11/2022 13:36,800,30.99999905,75.99999905,0,70.99999905,664.0000153,0,HI,2.866666667
12/11/2022 13:36,800,30.99999905,75.99999905,0,70.99999905,664.0000153,0,HI,0.716666667
12/11/2022 13:39,800,30.99999905,75.99999905,0,70.99999905,664.0000153,0,HI,2.15
12/11/2022 13:39,800,30.99999905,75.99999905,0,70.99999905,664.0000153,0,HI,0.716666667
12/11/2022 13:43,863.0000305,29.00000095,81.99999809,23.9999995,73.00000191,739.0000153,0,HI,3.583333333
12/11/2022 13:44,863.0000305,29.00000095,81.99999809,23.9999995,73.00000191,739.0000153,0,HI,0.716666667
12/11/2022 13:46,863.0000305,29.00000095,81.99999809,23.9999995,73.00000191,739.0000153,1,HI,2.166666667
12/11/2022 13:47,863.0000305,29.00000095,81.99999809,23.9999995,73.00000191,739.0000153,0,HI,0.716666667
12/11/2022 13:48,863.0000305,29.00000095,81.99999809,23.9999995,73.00000191,739.0000153,0,HI,1.433333333
12/11/2022 13:53,801.9999695,675,60,54.0000021,98.99999619,1143.000031,0,CLEAR,5.016666667
12/11/2022 14:12,751.9999695,619.0000153,60.99999905,64.9999976,108.0000019,1145.999985,0,CLEAR,19.36666667
12/11/2022 14:32,725.9999847,612.0000076,65.99999905,64.9999976,110,1164.000015,0,CLEAR,20.1
12/11/2022 14:53,723.0000305,522.0000076,61.99999809,55.0000012,101.0000038,1240.999985,0,CLEAR,20.08333333
12/11/2022 15:10,713.0000305,617.9999924,65.99999905,64.9999976,113.0000019,1125.999985,0,CLEAR,17.93333333
12/11/2022 15:12,713.0000305,617.9999924,65.99999905,64.9999976,113.0000019,1125.999985,0,CLEAR,1.433333333
12/11/2022 15:13,713.0000305,617.9999924,65.99999905,64.9999976,113.0000019,1125.999985,0,CLEAR,0.716666667
12/11/2022 15:33,637.0000076,527.0000076,64.00000095,56.0000002,115,1210.999985,0,CLEAR,20.08333333
12/11/2022 15:38,664.0000153,545,60.99999905,56.9999993,105,1171.999969,0,CLEAR,5.75
12/11/2022 15:43,664.0000153,545,60.99999905,56.9999993,105,1171.999969,0,CLEAR,4.3
12/11/2022 15:52,705.9999847,545.9999847,61.99999809,60.0000024,105,1101.999969,0,CLEAR,9.316666667
12/11/2022 15:53,705.9999847,545.9999847,61.99999809,60.0000024,105,1101.999969,0,CLEAR,0.716666667
12/11/2022 16:13,656.9999695,532.0000076,58.00000191,56.0000002,111.0000038,1123.000031,0,CLEAR,20.1
12/11/2022 16:15,656.9999695,532.0000076,58.00000191,56.0000002,111.0000038,1123.000031,0,CLEAR,2.15
12/11/2022 16:33,600,462.0000076,58.00000191,63.9999986,116.9999981,1255.999985,0,CLEAR,17.93333333
12/11/2022 16:47,713.0000305,474.0000153,60.99999905,62.9999995,110,1335,1,CLEAR,14.35
12/11/2022 16:52,713.0000305,429.0000153,60.99999905,61.0000014,116.0000038,1275.999985,0,CLEAR,5.016666667
12/11/2022 17:12,1466.000061,605.9999847,63.00000191,61.0000014,113.9999962,1306.000061,0,CLEAR,20.08333333
12/11/2022 17:33,1558.000031,635.9999847,65,57.9999983,111.9999981,1296.999969,0,CLEAR,20.1
12/11/2022 17:43,1501.000061,565,58.00000191,62.9999995,110,1183.000031,1,CLEAR,10.03333333
12/11/2022 17:43,1501.000061,565,58.00000191,62.9999995,110,1183.000031,0,CLEAR,0.716666667
12/11/2022 17:44,1508.999939,539.0000153,59.00000095,55.0000012,103.9999962,1120.999985,0,CLEAR,0.716666667
12/11/2022 17:45,1508.999939,539.0000153,59.00000095,55.0000012,103.9999962,1120.999985,0,CLEAR,0.716666667
12/11/2022 17:53,1438.999939,522.9999924,56.99999809,56.9999993,108.9999962,1308.000031,0,CLEAR,7.9
12/11/2022 18:13,1471.000061,519.0000153,65,54.0000021,96.99999809,1160,0,CLEAR,20.08333333
12/11/2022 18:24,1551.999969,530,60,62.9999995,115,1209.000015,1,CLEAR,11.26666667
12/11/2022 18:25,1428.000031,574.0000153,58.00000191,58.9999974,113.9999962,1101.999969,1,CLEAR,0.933333333
12/11/2022 18:26,1428.000031,574.0000153,58.00000191,58.9999974,113.9999962,1101.999969,0,CLEAR,0.716666667
12/11/2022 18:33,1428.000031,574.0000153,58.00000191,58.9999974,113.9999962,1101.999969,0,CLEAR,6.9
12/11/2022 18:53,1470,522.0000076,56.99999809,64.9999976,116.0000038,1305,0,CLEAR,20.36666667
12/11/2022 19:05,1630,469.0000153,55.99999905,56.0000002,103.9999962,1185,1,CLEAR,12.18333333
12/11/2022 19:06,1630,469.0000153,55.99999905,56.0000002,103.9999962,1185,0,CLEAR,0.716666667
12/11/2022 19:07,1630,469.0000153,55.99999905,56.0000002,103.9999962,1185,0,CLEAR,0.733333333
12/11/2022 19:09,1630,469.0000153,55.99999905,56.0000002,103.9999962,1185,1,CLEAR,2.15
12/11/2022 19:13,1573.000031,477.9999924,65.99999905,54.0000021,105,1240.999985,0,CLEAR,4.3
12/11/2022 19:27,1348.000031,485.9999847,56.99999809,60.0000024,103.0000019,1175,1,CLEAR,13.63333333
12/11/2022 19:32,1348.000031,485.9999847,56.99999809,60.0000024,103.0000019,1175,0,CLEAR,5.733333333
12/11/2022 19:36,1346.000061,527.0000076,60.99999905,56.9999993,108.0000019,1095,1,CLEAR,3.583333333
12/11/2022 19:52,1333.000031,442.9999924,59.00000095,56.9999993,116.9999981,1251.999969,0,CLEAR,16.5
12/11/2022 20:13,684.0000153,37.99999952,64.00000095,62.0000005,111.9999981,1150.999985,0,CLEAR,20.1
12/11/2022 20:33,710.9999847,41.99999809,58.00000191,56.0000002,113.0000019,1225.999985,0,CLEAR,20.08333333
12/11/2022 20:53,646.9999695,39.00000095,56.99999809,58.9999974,113.0000019,1025.999985,0,HI,20.08333333
12/11/2022 20:57,646.9999695,39.00000095,56.99999809,58.9999974,113.0000019,1025.999985,0,HI,4.3
12/11/2022 20:58,646.9999695,39.00000095,56.99999809,58.9999974,113.0000019,1025.999985,1,HI,0.716666667
12/11/2022 20:58,715.9999847,40.99999905,65.99999905,61.0000014,110,1219.000015,1,CLEAR,0.716666667
12/11/2022 20:59,715.9999847,40.99999905,65.99999905,61.0000014,110,1219.000015,1,CLEAR,0.716666667
12/11/2022 21:13,655.9999847,37.00000048,65.99999905,47.9999989,85,1380,0,HI,13.63333333
12/11/2022 21:33,602.9999924,37.99999952,60.99999905,50.999999,85,1475,0,HI,20.1
12/11/2022 21:38,680.9999847,30,65.99999905,55.0000012,91.99999809,1288.000031,1,CLEAR,5.016666667
12/11/2022 21:39,680.9999847,30,65.99999905,55.0000012,91.99999809,1288.000031,1,CLEAR,0.716666667
12/11/2022 21:39,680.9999847,30,65.99999905,55.0000012,91.99999809,1288.000031,0,CLEAR,0.716666667
12/11/2022 21:53,821.9999695,32.00000048,76.99999809,0,101.9999981,56.99999809,0,HI,13.63333333
12/11/2022 22:07,800.9999847,32.99999952,69.00000095,0,76.99999809,659.0000153,0,CLEAR,14.35
12/11/2022 22:08,800.9999847,32.99999952,69.00000095,0,76.99999809,659.0000153,0,CLEAR,0.716666667
12/11/2022 22:10,903.0000305,25,75,12.9999995,80,654.0000153,0,HI,2.15
12/11/2022 22:11,903.0000305,25,75,12.9999995,80,654.0000153,0,HI,0.716666667
12/11/2022 22:13,903.0000305,25,75,12.9999995,80,654.0000153,0,HI,2.15
12/11/2022 22:14,903.0000305,25,75,12.9999995,80,654.0000153,0,HI,1.433333333
12/11/2022 22:15,903.0000305,25,75,12.9999995,80,654.0000153,1,HI,0.716666667
12/11/2022 22:17,661.9999695,650,55.99999905,64.9999976,100,1058.000031,1,CLEAR,2.15
12/11/2022 22:18,661.9999695,650,55.99999905,64.9999976,100,1058.000031,0,CLEAR,0.716666667
12/11/2022 22:32,743.0000305,597.9999924,59.00000095,56.9999993,116.0000038,1066.999969,0,CLEAR,14.35
12/11/2022 22:52,740,630.9999847,59.00000095,55.0000012,103.0000019,1183.000031,0,CLEAR,20.1
12/11/2022 23:13,730.9999847,550,55.99999905,56.0000002,108.9999962,1141.999969,0,CLEAR,20.08333333
12/11/2022 23:30,641.9999695,560.9999847,55,56.0000002,111.0000038,1154.000015,1,CLEAR,17.21666667
12/11/2022 23:31,615.9999847,522.9999924,56.99999809,60.0000024,96.99999809,1233.000031,0,CLEAR,0.716666667
12/11/2022 23:31,615.9999847,522.9999924,56.99999809,60.0000024,96.99999809,1233.000031,0,CLEAR,0.716666667
12/11/2022 23:33,615.9999847,522.9999924,56.99999809,60.0000024,96.99999809,1233.000031,0,CLEAR,1.433333333
12/11/2022 23:53,675,589.0000153,63.00000191,55.0000012,110,1285,0,CLEAR,20.08333333
11/13/2022 1:12,670.9999847,497.0000076,60,64.9999976,106.0000038,1305,0,CLEAR,20.08333333
11/13/2022 1:32,1516.999969,627.0000076,65.99999905,56.0000002,113.9999962,1195.999985,0,CLEAR,20.08333333
11/13/2022 1:53,1668.999939,575,58.00000191,62.9999995,111.9999981,1110.999985,0,CLEAR,20.81666667
11/13/2022 2:03,1668.999939,575,58.00000191,62.9999995,111.9999981,1110.999985,1,CLEAR,9.316666667
11/13/2022 2:03,1526.000061,639.0000153,58.00000191,63.9999986,116.0000038,1205,0,CLEAR,0.716666667
11/13/2022 2:04,1526.000061,639.0000153,58.00000191,63.9999986,116.0000038,1205,0,CLEAR,0.716666667
11/13/2022 2:13,1653.000031,549.0000153,60.99999905,62.0000005,108.9999962,1215,0,CLEAR,8.616666667
11/13/2022 2:33,1523.999939,605,66.99999809,60.0000024,96.00000381,1163.000031,0,CLEAR,20.08333333
11/13/2022 2:43,1613.000031,547.0000076,60.99999905,63.9999986,96.99999809,1148.000031,2,CLEAR,10.76666667
11/13/2022 2:44,1613.000031,547.0000076,60.99999905,63.9999986,96.99999809,1148.000031,0,CLEAR,0.716666667
11/13/2022 2:45,1613.000031,547.0000076,60.99999905,63.9999986,96.99999809,1148.000031,0,CLEAR,0.716666667
11/13/2022 2:53,1630,517.0000076,66.99999809,56.0000002,113.9999962,1301.999969,0,CLEAR,7.883333333
11/13/2022 3:13,1631.000061,495.9999847,59.00000095,56.0000002,106.0000038,1221.999969,0,CLEAR,20.1
11/13/2022 3:25,1428.000031,485.9999847,65,60.0000024,106.9999981,1293.000031,1,CLEAR,12.18333333
11/13/2022 3:26,1483.000031,494.0000153,61.99999809,60.0000024,105,1200.999985,2,CLEAR,0.733333333
11/13/2022 3:27,1483.000031,494.0000153,61.99999809,60.0000024,105,1200.999985,0,CLEAR,0.716666667
11/13/2022 3:30,1483.000031,494.0000153,61.99999809,60.0000024,105,1200.999985,0,CLEAR,3.583333333
11/13/2022 3:33,1483.000031,494.0000153,61.99999809,60.0000024,105,1200.999985,0,CLEAR,2.866666667
11/13/2022 3:52,1353.000031,479.0000153,65,54.0000021,100,1285,0,CLEAR,18.65
11/13/2022 3:52,1353.000031,479.0000153,65,54.0000021,100,1285,1,CLEAR,0.716666667
11/13/2022 4:12,1351.999969,472.0000076,58.00000191,56.0000002,106.0000038,1144.000015,0,CLEAR,20.08333333
11/13/2022 4:16,1413.000031,465.9999847,56.99999809,62.9999995,116.9999981,1258.000031,2,CLEAR,3.6
11/13/2022 4:22,1486.999969,455,63.00000191,61.0000014,96.99999809,1115.999985,1,CLEAR,5.733333333
11/13/2022 4:31,1435,487.0000076,63.00000191,56.9999993,108.0000019,1120,2,CLEAR,9.333333333
11/13/2022 4:33,1435,487.0000076,63.00000191,56.9999993,108.0000019,1120,0,CLEAR,1.433333333
11/13/2022 4:35,686.9999695,39.00000095,55.99999905,62.0000005,106.0000038,1071.999969,1,CLEAR,2.866666667
11/13/2022 4:36,686.9999695,39.00000095,55.99999905,62.0000005,106.0000038,1071.999969,0,CLEAR,0.716666667
11/13/2022 4:37,686.9999695,39.00000095,55.99999905,62.0000005,106.0000038,1071.999969,0,CLEAR,0.716666667
11/13/2022 4:53,669.0000153,41.99999809,63.00000191,61.0000014,110,1151.999969,0,CLEAR,15.78333333
11/13/2022 5:13,660,37.00000048,65.99999905,54.0000021,116.0000038,1126.999969,0,HI,20.08333333
11/13/2022 5:16,660,37.00000048,65.99999905,54.0000021,116.0000038,1126.999969,2,HI,3.583333333
11/13/2022 5:17,675,35.99999905,63.00000191,60.0000024,96.99999809,1079.000015,0,CLEAR,0.716666667
11/13/2022 5:18,675,35.99999905,63.00000191,60.0000024,96.99999809,1079.000015,0,CLEAR,0.716666667
11/13/2022 5:33,690,40.99999905,66.99999809,60.0000024,113.0000019,1311.000061,0,HI,15.06666667
11/13/2022 5:53,709.0000153,40.99999905,59.00000095,56.9999993,88.00000191,1288.999939,0,CLEAR,20.1
11/13/2022 5:58,630,40.99999905,65,50,81.99999809,1436.999969,1,HI,5.016666667
11/13/2022 5:59,630,40.99999905,65,50,81.99999809,1436.999969,0,HI,0.716666667
11/13/2022 6:13,700.9999847,30,66.99999809,56.0000002,101.0000038,1413.000031,0,CLEAR,14.35
11/13/2022 6:32,831.9999695,35,85,0,86.00000381,660.9999847,0,HI,19.36666667
11/13/2022 6:39,781.9999695,30,80,0,83.99999619,744.0000153,2,HI,6.45
11/13/2022 6:40,781.9999695,30,80,0,83.99999619,744.0000153,0,HI,0.75
11/13/2022 6:42,781.9999695,30,80,0,83.99999619,744.0000153,0,HI,2.133333333
11/13/2022 6:42,781.9999695,30,80,0,83.99999619,744.0000153,0,HI,0.716666667
11/13/2022 6:46,779.0000153,25.99999905,70.99999905,23.9999995,70,627.0000076,0,CLEAR,3.583333333
11/13/2022 6:47,779.0000153,25.99999905,70.99999905,23.9999995,70,627.0000076,0,CLEAR,0.716666667
11/13/2022 6:49,779.0000153,25.99999905,70.99999905,23.9999995,70,627.0000076,0,CLEAR,2.15
11/13/2022 6:50,779.0000153,25.99999905,70.99999905,23.9999995,70,627.0000076,0,CLEAR,0.716666667
11/13/2022 6:51,779.0000153,25.99999905,70.99999905,23.9999995,70,627.0000076,0,CLEAR,1.433333333
11/13/2022 6:52,726.9999695,643.0000305,61.99999809,60.0000024,103.0000019,1156.999969,0,CLEAR,1.433333333
11/13/2022 7:13,715.9999847,604.0000153,60,63.9999986,116.0000038,1130.999985,0,CLEAR,20.1
11/13/2022 7:33,735.9999847,582.0000076,61.99999809,58.9999974,116.0000038,1308.000031,0,CLEAR,20.08333333
11/13/2022 7:49,730,620,61.99999809,62.0000005,98.99999619,1193.000031,0,CLEAR,16.5
11/13/2022 7:50,622.0000076,624.0000153,56.99999809,60.0000024,98.00000191,1143.000031,1,CLEAR,0.716666667
11/13/2022 7:51,622.0000076,624.0000153,56.99999809,60.0000024,98.00000191,1143.000031,2,CLEAR,0.716666667
11/13/2022 7:53,622.0000076,624.0000153,56.99999809,60.0000024,98.00000191,1143.000031,0,CLEAR,2.15
11/13/2022 8:13,734.0000153,524.0000153,65,56.9999993,108.0000019,1131.999969,0,CLEAR,20.08333333
11/13/2022 8:31,671.9999695,504.0000153,66.99999809,54.0000021,111.9999981,1153.000031,0,CLEAR,17.93333333
11/13/2022 8:31,607.9999924,494.0000153,60,63.9999986,101.9999981,1198.000031,1,CLEAR,0.716666667
11/13/2022 8:32,607.9999924,494.0000153,60,63.9999986,101.9999981,1198.000031,0,CLEAR,0.733333333
11/13/2022 8:33,607.9999924,494.0000153,60,63.9999986,101.9999981,1198.000031,0,CLEAR,0.716666667
11/13/2022 8:53,718.0000305,537.9999924,61.99999809,55.0000012,115,1281.000061,0,CLEAR,20.08333333
11/13/2022 8:56,660,485.9999847,58.00000191,54.0000021,113.0000019,1250.999985,0,CLEAR,2.866666667
11/13/2022 9:01,710,505,61.99999809,63.9999986,108.9999962,1115.999985,2,CLEAR,5.016666667
11/13/2022 9:13,695.9999847,547.0000076,56.99999809,63.9999986,98.99999619,1263.000031,0,CLEAR,12.2
11/13/2022 9:18,720.9999847,467.9999924,60.99999905,61.0000014,108.0000019,1156.999969,0,CLEAR,5.016666667
11/13/2022 9:32,620.9999847,525,56.99999809,60.0000024,113.0000019,1245,0,CLEAR,14.35
