timestamp,Discharge Pressure(psi),Average Amps(Amps),Intake Temperature(F),Drive Frequency(Hz),Motor Temperature(F),Intake Pressure(psi),Gas Lock,State,Dif
11/9/2022 23:12,145.8999939,45.5,5.699999809,0.620000005,10.30000019,125.6999969,1,CLEAR,11.48333333
11/9/2022 23:12,145.8999939,45.5,5.699999809,0.620000005,10.30000019,125.6999969,0,CLEAR,0.716666667
11/9/2022 23:22,161.1999969,48.20000076,6,0.550000012,9.800000191,122.3000031,1,CLEAR,9.316666667
11/9/2022 23:32,140.3999939,52,5.699999809,0.600000024,10.89999962,121.4000015,0,CLEAR,10.76666667
11/9/2022 23:33,140.3999939,52,5.699999809,0.600000024,10.89999962,121.4000015,0,CLEAR,0.716666667
11/9/2022 23:45,146.5,47.29999924,5.699999809,0.589999974,10,116.6999969,1,CLEAR,11.48333333
11/9/2022 23:47,79,4.199999809,5.699999809,0.560000002,10,104.0999985,1,CLEAR,2.866666667
11/9/2022 23:48,79,4.199999809,5.699999809,0.560000002,10,104.0999985,0,CLEAR,0.716666667
11/9/2022 23:49,79,4.199999809,5.699999809,0.560000002,10,104.0999985,0,CLEAR,0.716666667
11/9/2022 23:50,79,4.199999809,5.699999809,0.560000002,10,104.0999985,0,CLEAR,0.716666667
11/9/2022 23:53,79,4.199999809,5.699999809,0.560000002,10,104.0999985,0,CLEAR,2.866666667
11/10/2022 0:09,69.09999847,4.199999809,6.099999905,0.560000002,11.10000038,118.5,0,CLEAR,16.45
11/10/2022 0:28,70.40000153,4,6.300000191,0.579999983,11.5,124.8000031,1,CLEAR,19.41666667
11/10/2022 0:29,70.40000153,4,6.300000191,0.579999983,11.5,124.8000031,0,CLEAR,0.716666667
11/10/2022 0:30,73.40000153,4.099999905,5.900000095,0.540000021,11.80000019,102.5999985,0,CLEAR,0.716666667
11/10/2022 0:31,73.40000153,4.099999905,5.900000095,0.540000021,11.80000019,102.5999985,1,CLEAR,0.716666667
11/10/2022 0:33,73.40000153,4.099999905,5.900000095,0.540000021,11.80000019,102.5999985,0,CLEAR,2.166666667
11/10/2022 0:53,86.59999847,4,6.699999809,0.579999983,11.60000038,111.5999985,0,CLEAR,20.08333333
11/10/2022 1:13,64.30000305,3.5,5.800000191,0.550000012,7.599999905,146.6999969,0,HI,20.08333333
11/10/2022 1:33,85.30000305,3.5,7.900000095,0.5,10,122.6999969,0,CLEAR,20.08333333
11/10/2022 1:53,84.40000153,3.400000095,7.199999809,0,8.5,64,0,HI,20.1
11/10/2022 1:55,84.40000153,3.400000095,7.199999809,0,8.5,64,0,HI,2.15
11/10/2022 1:56,83.19999695,2.200000048,7.599999905,0.079999998,7.199999809,69.30000305,1,HI,0.716666667
11/10/2022 1:58,83.19999695,2.200000048,7.599999905,0.079999998,7.199999809,69.30000305,0,HI,2.15
11/10/2022 1:59,83.19999695,2.200000048,7.599999905,0.079999998,7.199999809,69.30000305,0,HI,0.716666667
11/10/2022 2:02,83.19999695,2.200000048,7.599999905,0.079999998,7.199999809,69.30000305,0,HI,3.583333333
11/10/2022 2:03,70.5,71.59999847,6.699999809,0.610000014,10.10000038,112.4000015,1,CLEAR,0.716666667
11/10/2022 2:05,70.5,71.59999847,6.699999809,0.610000014,10.10000038,112.4000015,0,CLEAR,2.15
11/10/2022 2:06,70.5,71.59999847,6.699999809,0.610000014,10.10000038,112.4000015,0,CLEAR,0.716666667
11/10/2022 2:12,70.90000153,59.79999924,5.900000095,0.550000012,11.19999981,120.0999985,0,CLEAR,5.75
11/10/2022 2:12,70.90000153,59.79999924,5.900000095,0.550000012,11.19999981,120.0999985,0,CLEAR,0.716666667
11/10/2022 2:32,68.69999695,63.59999847,5.599999905,0.629999995,10.30000019,123.3000031,0,CLEAR,20.08333333
11/10/2022 2:53,66.30000305,59.40000153,6.400000095,0.569999993,11.30000019,108.9000015,0,CLEAR,20.08333333
11/10/2022 3:01,74.80000305,52.70000076,6.800000191,0.629999995,11.39999962,118.1999969,0,CLEAR,8.616666667
11/10/2022 3:02,74.80000305,52.70000076,6.800000191,0.629999995,11.39999962,118.1999969,0,CLEAR,0.716666667
11/10/2022 3:03,74.80000305,52.70000076,6.800000191,0.629999995,11.39999962,118.1999969,0,CLEAR,0.716666667
11/10/2022 3:03,74.80000305,52.70000076,6.800000191,0.629999995,11.39999962,118.1999969,0,CLEAR,0.716666667
11/10/2022 3:13,66.90000153,59.40000153,6.5,0.660000026,11.39999962,114.6999969,0,CLEAR,9.316666667
11/10/2022 3:33,64.69999695,60.5,6.400000095,0.620000005,10.10000038,129,0,CLEAR,20.1
11/10/2022 3:53,72.69999695,55.09999847,6.5,0.600000024,10.10000038,122.0999985,0,CLEAR,20.08333333
11/10/2022 4:09,62.59999847,47.5,6.099999905,0.589999974,10.69999981,129.8999939,0,CLEAR,15.78333333
11/10/2022 4:13,62.59999847,47.5,6.099999905,0.589999974,10.69999981,129.8999939,0,CLEAR,4.3
11/10/2022 4:15,63,54.20000076,6.199999809,0.610000014,9.899999619,120,0,CLEAR,2.15
11/10/2022 4:29,64.59999847,48.29999924,5.699999809,0.639999986,11.5,115.6999969,1,CLEAR,14.35
11/10/2022 4:33,64.59999847,48.29999924,5.699999809,0.639999986,11.5,115.6999969,0,CLEAR,3.583333333
11/10/2022 4:34,61.29999924,51.29999924,5.699999809,0.550000012,11.39999962,122.5999985,0,CLEAR,0.716666667
11/10/2022 4:44,68.5,45.59999847,6.199999809,0.579999983,10.80000019,114.3000031,1,CLEAR,10.76666667
11/10/2022 4:52,65.40000153,51.09999847,6.599999905,0.649999976,11,120,0,CLEAR,7.9
11/10/2022 5:12,173,62.90000153,5.699999809,0.620000005,11,124,0,CLEAR,19.36666667
11/10/2022 5:12,173,62.90000153,5.699999809,0.620000005,11,124,0,CLEAR,0.716666667
11/10/2022 5:33,148.1999969,59.40000153,5.800000191,0.610000014,10.60000038,116.1999969,0,CLEAR,20.13333333
11/10/2022 5:34,148.1999969,59.40000153,5.800000191,0.610000014,10.60000038,116.1999969,0,CLEAR,1.383333333
11/10/2022 5:35,148.1999969,59.40000153,5.800000191,0.610000014,10.60000038,116.1999969,0,CLEAR,0.716666667
11/10/2022 5:36,148.1999969,59.40000153,5.800000191,0.610000014,10.60000038,116.1999969,1,CLEAR,1.433333333
11/10/2022 5:37,148.1999969,59.40000153,5.800000191,0.610000014,10.60000038,116.1999969,0,CLEAR,0.716666667
11/10/2022 5:53,154.8999939,62.09999847,6.400000095,0.560000002,10.30000019,130.6999969,0,CLEAR,15.78333333
11/10/2022 6:13,162.8999939,62.79999924,6.300000191,0.579999983,10.10000038,131.8000031,0,CLEAR,20.1
11/10/2022 6:33,142.3999939,61.20000076,6.699999809,0.540000021,9.600000381,130.8000031,0,CLEAR,20.08333333
11/10/2022 6:53,149.5,58.5,5.900000095,0.649999976,10.80000019,112.4000015,0,CLEAR,20.08333333
11/10/2022 7:13,163.6000061,52.79999924,6.5,0.579999983,10.10000038,116.1999969,0,CLEAR,20.08333333
