timestamp,Discharge Pressure(psi),Average Amps(Amps),Intake Temperature(F),Drive Frequency(Hz),Motor Temperature(F),Intake Pressure(psi),State
17/11/2022 8:53:00 PM,632,517,66,56,108,1303,HI
17/11/2022 9:09:00 PM,700,547,63,57,98,1105,CLEAR
17/11/2022 9:11:00 PM,700,547,63,57,98,1105,CLEAR
17/11/2022 9:12:00 PM,625,470,59,62,101,1103,CLEAR
17/11/2022 9:13:00 PM,625,470,59,62,101,1103,CLEAR
17/11/2022 9:32:00 PM,706,485,65,54,113,1283,HI
17/11/2022 9:37:00 PM,706,485,65,54,113,1283,HI
17/11/2022 9:40:00 PM,706,485,65,54,113,1283,HI
17/11/2022 9:42:00 PM,1618,634,59,61,110,1358,CLEAR
17/11/2022 9:42:00 PM,1618,634,59,61,110,1358,CLEAR
17/11/2022 9:43:00 PM,1618,634,59,61,110,1358,CLEAR
17/11/2022 9:44:00 PM,1618,634,59,61,110,1358,CLEAR
17/11/2022 9:49:00 PM,1618,634,59,61,110,1358,CLEAR
17/11/2022 9:51:00 PM,1695,675,59,62,98,1249,CLEAR
17/11/2022 9:53:00 PM,1695,675,59,62,98,1249,CLEAR
17/11/2022 10:10:00 PM,1731,625,63,57,101,1193,CLEAR
17/11/2022 10:11:00 PM,1731,625,63,57,101,1193,CLEAR
17/11/2022 10:13:00 PM,1731,625,63,57,101,1193,CLEAR
17/11/2022 10:20:00 PM,1525,650,60,57,106,1130,CLEAR
17/11/2022 10:21:00 PM,1525,650,60,57,106,1130,CLEAR
17/11/2022 10:33:00 PM,1526,600,61,56,115,1211,CLEAR
17/11/2022 10:41:00 PM,1688,587,61,61,108,1293,CLEAR
17/11/2022 10:50:00 PM,1536,565,63,57,106,1278,CLEAR
17/11/2022 10:52:00 PM,1430,600,60,56,115,1270,CLEAR
17/11/2022 10:53:00 PM,1430,600,60,56,115,1270,CLEAR
17/11/2022 11:13:00 PM,1498,510,64,61,116,1285,HI
17/11/2022 11:33:00 PM,1466,504,64,56,113,1086,CLEAR
17/11/2022 11:53:00 PM,1596,564,60,60,105,1244,CLEAR
17/11/2022 11:54:00 PM,1596,564,60,60,105,1244,CLEAR
17/11/2022 11:58:00 PM,1508,534,55,57,106,1133,CLEAR
18/11/2022 12:12:00 AM,1358,480,60,62,115,1088,CLEAR
18/11/2022 12:15:00 AM,1358,480,60,62,115,1088,CLEAR
18/11/2022 12:15:00 AM,1358,480,60,62,115,1088,CLEAR
18/11/2022 12:16:00 AM,1358,480,60,62,115,1088,CLEAR
18/11/2022 12:17:00 AM,1358,480,60,62,115,1088,CLEAR
18/11/2022 12:21:00 AM,1338,520,65,61,103,1200,CLEAR
18/11/2022 12:22:00 AM,1338,520,65,61,103,1200,CLEAR
18/11/2022 12:25:00 AM,1338,520,65,61,103,1200,CLEAR
18/11/2022 12:26:00 AM,1338,520,65,61,103,1200,CLEAR
18/11/2022 12:32:00 AM,1436,504,60,54,111,1200,CLEAR
18/11/2022 12:42:00 AM,1356,520,55,55,101,1100,CLEAR
18/11/2022 12:52:00 AM,1591,422,60,62,113,1200,CLEAR
18/11/2022 12:53:00 AM,1591,422,60,62,113,1200,CLEAR
18/11/2022 12:55:00 AM,730,40,65,60,111,1243,CLEAR
18/11/2022 12:55:00 AM,730,40,65,60,111,1243,CLEAR
18/11/2022 12:56:00 AM,730,40,65,60,111,1243,CLEAR
18/11/2022 12:57:00 AM,730,40,65,60,111,1243,CLEAR
18/11/2022 12:58:00 AM,730,40,65,60,111,1243,CLEAR
18/11/2022 1:02:00 AM,658,39,63,62,103,1070,CLEAR
18/11/2022 1:05:00 AM,658,39,63,62,103,1070,CLEAR
18/11/2022 1:13:00 AM,655,40,60,55,101,1084,CLEAR
18/11/2022 1:25:00 AM,695,37,61,58,121,1143,CLEAR
18/11/2022 1:33:00 AM,784,41,61,57,110,1155,CLEAR
18/11/2022 1:53:00 AM,585,45,59,58,116,1114,HI
18/11/2022 2:13:00 AM,700,40,60,50,79,1418,CLEAR
18/11/2022 2:33:00 AM,694,34,70,47,95,1265,CLEAR
18/11/2022 2:47:00 AM,803,30,78,0,103,220,CLEAR
18/11/2022 2:49:00 AM,803,30,78,0,103,220,CLEAR
18/11/2022 2:52:00 AM,835,35,81,0,86,683,CLEAR
18/11/2022 2:55:00 AM,835,35,81,0,86,683,CLEAR
18/11/2022 2:58:00 AM,854,30,70,0,75,733,CLEAR
18/11/2022 2:59:00 AM,854,30,70,0,75,733,CLEAR
18/11/2022 3:01:00 AM,854,30,70,0,75,733,CLEAR
18/11/2022 3:02:00 AM,854,30,70,0,75,733,CLEAR
18/11/2022 3:05:00 AM,783,25,71,28,70,744,CLEAR
18/11/2022 3:06:00 AM,783,25,71,28,70,744,CLEAR
18/11/2022 3:08:00 AM,783,25,71,28,70,744,CLEAR
18/11/2022 3:09:00 AM,783,25,71,28,70,744,CLEAR
18/11/2022 3:11:00 AM,783,25,71,28,70,744,CLEAR
18/11/2022 3:12:00 AM,761,620,66,56,106,1215,CLEAR
18/11/2022 3:27:00 AM,758,689,59,63,106,1070,CLEAR
18/11/2022 3:28:00 AM,758,689,59,63,106,1070,CLEAR
18/11/2022 3:29:00 AM,758,689,59,63,106,1070,CLEAR
18/11/2022 3:30:00 AM,758,689,59,63,106,1070,CLEAR
18/11/2022 3:30:00 AM,758,689,59,63,106,1070,CLEAR
18/11/2022 3:31:00 AM,758,689,59,63,106,1070,CLEAR
18/11/2022 3:33:00 AM,758,689,59,63,106,1070,CLEAR
18/11/2022 3:52:00 AM,715,645,63,56,98,1108,CLEAR
18/11/2022 3:53:00 AM,715,645,63,56,98,1108,CLEAR
18/11/2022 3:57:00 AM,632,640,64,56,100,1250,CLEAR
18/11/2022 4:07:00 AM,676,632,64,61,103,1134,CLEAR
18/11/2022 4:10:00 AM,614,585,59,61,101,1150,CLEAR
18/11/2022 4:13:00 AM,614,585,59,61,101,1150,CLEAR
18/11/2022 4:33:00 AM,640,577,60,58,101,1216,CLEAR
18/11/2022 4:53:00 AM,600,547,66,56,106,1219,CLEAR
18/11/2022 5:13:00 AM,666,504,65,62,98,1306,HI
18/11/2022 5:16:00 AM,670,527,59,63,101,1313,HI
18/11/2022 5:30:00 AM,597,520,60,56,103,1306,HI
18/11/2022 5:32:00 AM,597,520,60,56,103,1306,HI
18/11/2022 5:35:00 AM,597,520,60,56,103,1306,HI
18/11/2022 5:52:00 AM,625,510,60,61,108,1191,CLEAR
18/11/2022 5:54:00 AM,625,510,60,61,108,1191,CLEAR
18/11/2022 5:56:00 AM,660,525,58,60,110,1109,CLEAR
18/11/2022 5:59:00 AM,660,525,58,60,110,1109,CLEAR
18/11/2022 6:01:00 AM,660,525,58,60,110,1109,CLEAR
18/11/2022 6:02:00 AM,660,525,58,60,110,1109,CLEAR
18/11/2022 6:03:00 AM,660,525,58,60,110,1109,CLEAR
18/11/2022 6:03:00 AM,683,517,60,61,118,1275,HI
18/11/2022 6:06:00 AM,683,517,60,61,118,1275,HI
18/11/2022 6:10:00 AM,683,517,60,61,118,1275,HI
18/11/2022 6:13:00 AM,617,437,66,62,110,1135,CLEAR
18/11/2022 6:15:00 AM,617,437,66,62,110,1135,CLEAR
18/11/2022 6:18:00 AM,1428,580,58,60,101,1128,CLEAR
18/11/2022 6:30:00 AM,1600,674,66,56,113,1214,CLEAR
18/11/2022 6:33:00 AM,1641,584,60,57,100,1303,CLEAR
18/11/2022 6:40:00 AM,1551,604,60,54,116,1215,CLEAR
18/11/2022 6:53:00 AM,1463,617,65,56,113,1128,CLEAR
18/11/2022 6:57:00 AM,1463,617,65,56,113,1128,CLEAR
18/11/2022 7:10:00 AM,1428,560,56,62,106,1336,CLEAR
18/11/2022 7:12:00 AM,1428,560,56,62,106,1336,CLEAR
18/11/2022 7:13:00 AM,1428,560,56,62,106,1336,CLEAR
18/11/2022 7:33:00 AM,1586,525,65,56,95,1216,CLEAR
18/11/2022 7:53:00 AM,1613,545,65,57,100,1205,CLEAR
18/11/2022 8:12:00 AM,1585,517,55,62,115,1134,CLEAR
18/11/2022 8:24:00 AM,1620,537,63,62,115,1149,CLEAR
18/11/2022 8:32:00 AM,1531,519,61,57,110,1104,CLEAR
18/11/2022 8:34:00 AM,1531,519,61,57,110,1104,CLEAR
18/11/2022 8:35:00 AM,1398,459,58,56,101,1273,CLEAR
18/11/2022 8:35:00 AM,1398,459,58,56,101,1273,CLEAR
18/11/2022 8:36:00 AM,1398,459,58,56,101,1273,CLEAR
18/11/2022 8:37:00 AM,1398,459,58,56,101,1273,CLEAR
18/11/2022 8:42:00 AM,1518,522,60,57,115,1118,CLEAR
18/11/2022 8:42:00 AM,1518,522,60,57,115,1118,CLEAR
18/11/2022 8:50:00 AM,1518,522,60,57,115,1118,CLEAR
18/11/2022 9:02:00 AM,1440,499,55,54,100,1245,CLEAR
18/11/2022 9:06:00 AM,1440,499,55,54,100,1245,CLEAR
18/11/2022 9:13:00 AM,1605,470,64,56,108,1249,CLEAR
18/11/2022 9:15:00 AM,1605,470,64,56,108,1249,CLEAR
18/11/2022 9:16:00 AM,1605,470,64,56,108,1249,CLEAR
18/11/2022 9:17:00 AM,1611,509,61,55,100,1076,CLEAR
18/11/2022 9:18:00 AM,1611,509,61,55,100,1076,CLEAR
18/11/2022 9:27:00 AM,790,40,65,61,118,1063,CLEAR
18/11/2022 9:33:00 AM,730,41,61,64,103,1178,CLEAR
18/11/2022 9:35:00 AM,730,41,61,64,103,1178,CLEAR
18/11/2022 9:36:00 AM,730,41,61,64,103,1178,CLEAR
18/11/2022 9:45:00 AM,671,37,60,62,118,1153,CLEAR
18/11/2022 9:53:00 AM,635,37,63,57,98,1231,CLEAR
18/11/2022 10:13:00 AM,766,35,60,56,113,1185,CLEAR
18/11/2022 10:33:00 AM,769,37,63,62,101,1268,CLEAR
18/11/2022 10:52:00 AM,750,35,66,51,81,1421,CLEAR
18/11/2022 11:07:00 AM,805,30,88,56,113,1525,HI
18/11/2022 11:09:00 AM,805,30,88,56,113,1525,HI
18/11/2022 11:12:00 AM,820,34,73,0,113,118,CLEAR
18/11/2022 11:22:00 AM,889,32,81,0,93,627,CLEAR
18/11/2022 11:25:00 AM,889,32,81,0,93,627,CLEAR
18/11/2022 11:30:00 AM,865,30,80,0,83,654,CLEAR
18/11/2022 11:30:00 AM,865,30,80,0,83,654,CLEAR
18/11/2022 11:33:00 AM,856,24,68,20,70,734,CLEAR
18/11/2022 11:33:00 AM,856,24,68,20,70,734,CLEAR
18/11/2022 11:37:00 AM,856,24,68,20,70,734,CLEAR
18/11/2022 11:38:00 AM,856,24,68,20,70,734,CLEAR
18/11/2022 11:40:00 AM,745,708,65,62,96,1106,CLEAR
18/11/2022 11:40:00 AM,745,708,65,62,96,1106,CLEAR
18/11/2022 11:41:00 AM,745,708,65,62,96,1106,CLEAR
18/11/2022 11:46:00 AM,745,708,65,62,96,1106,CLEAR
18/11/2022 11:47:00 AM,759,656,66,60,116,1055,CLEAR
18/11/2022 11:48:00 AM,759,656,66,60,116,1055,CLEAR
18/11/2022 11:49:00 AM,759,656,66,60,116,1055,CLEAR
18/11/2022 11:50:00 AM,759,656,66,60,116,1055,CLEAR
18/11/2022 11:50:00 AM,759,656,66,60,116,1055,CLEAR
18/11/2022 11:53:00 AM,759,656,66,60,116,1055,CLEAR
18/11/2022 12:00:00 PM,760,575,64,56,98,1271,CLEAR
18/11/2022 12:13:00 PM,670,587,66,57,103,1079,CLEAR
18/11/2022 12:17:00 PM,698,587,61,62,106,1115,CLEAR
18/11/2022 12:27:00 PM,635,627,64,62,101,1103,CLEAR
18/11/2022 12:33:00 PM,710,530,59,56,106,1316,CLEAR
18/11/2022 12:53:00 PM,609,579,66,63,101,1115,CLEAR
18/11/2022 1:13:00 PM,610,607,65,60,111,1248,CLEAR
18/11/2022 1:33:00 PM,669,555,65,62,98,1210,CLEAR
18/11/2022 1:39:00 PM,705,545,55,64,111,1163,CLEAR
18/11/2022 1:40:00 PM,705,545,55,64,111,1163,CLEAR
18/11/2022 1:41:00 PM,705,545,55,64,111,1163,CLEAR
18/11/2022 1:42:00 PM,705,545,55,64,111,1163,CLEAR
18/11/2022 1:47:00 PM,705,545,55,64,111,1163,CLEAR
18/11/2022 1:52:00 PM,700,554,61,54,113,1328,HI
18/11/2022 2:12:00 PM,656,545,65,55,103,1306,HI
18/11/2022 2:18:00 PM,675,445,56,54,116,1306,HI
18/11/2022 2:21:00 PM,675,445,56,54,116,1306,HI
18/11/2022 2:22:00 PM,605,460,58,56,113,1246,HI
18/11/2022 2:23:00 PM,605,460,58,56,113,1246,HI
18/11/2022 2:23:00 PM,605,460,58,56,113,1246,HI
18/11/2022 2:29:00 PM,605,460,58,56,113,1246,HI
18/11/2022 2:33:00 PM,665,474,60,62,110,1234,CLEAR
18/11/2022 2:53:00 PM,1568,617,66,55,106,1365,CLEAR
18/11/2022 3:13:00 PM,1566,555,58,55,96,1130,CLEAR
18/11/2022 3:33:00 PM,1433,557,59,62,101,1135,CLEAR
18/11/2022 3:53:00 PM,1456,555,66,66,110,1335,CLEAR
18/11/2022 4:13:00 PM,1638,572,59,57,105,1260,CLEAR
18/11/2022 4:32:00 PM,1540,509,65,55,101,1179,CLEAR
18/11/2022 4:52:00 PM,1505,557,55,56,115,1291,HI
18/11/2022 4:54:00 PM,1505,557,55,56,115,1291,HI
18/11/2022 4:55:00 PM,1505,557,55,56,115,1291,HI
18/11/2022 4:55:00 PM,1505,557,55,56,115,1291,HI
18/11/2022 4:56:00 PM,1505,557,55,56,115,1291,HI
18/11/2022 5:13:00 PM,1533,504,56,55,111,1085,CLEAR
18/11/2022 5:17:00 PM,1476,480,56,57,98,1300,CLEAR
18/11/2022 5:33:00 PM,1555,447,66,62,103,1260,CLEAR
18/11/2022 5:35:00 PM,1396,514,60,58,116,1080,CLEAR
18/11/2022 5:36:00 PM,1396,514,60,58,116,1080,CLEAR
18/11/2022 5:36:00 PM,1396,514,60,58,116,1080,CLEAR
18/11/2022 5:37:00 PM,1396,514,60,58,116,1080,CLEAR
18/11/2022 5:46:00 PM,1521,437,61,63,103,1040,CLEAR
18/11/2022 5:53:00 PM,1610,472,58,61,108,1028,CLEAR
18/11/2022 6:13:00 PM,680,35,55,55,106,1205,CLEAR
18/11/2022 6:33:00 PM,670,39,65,56,113,1120,HI
18/11/2022 6:53:00 PM,760,40,64,63,113,1085,CLEAR
18/11/2022 7:12:00 PM,612,35,55,50,86,1393,HI
18/11/2022 7:27:00 PM,749,35,59,56,86,1313,CLEAR
18/11/2022 7:27:00 PM,749,35,59,56,86,1313,CLEAR
18/11/2022 7:28:00 PM,749,35,59,56,86,1313,CLEAR
18/11/2022 7:29:00 PM,749,35,59,56,86,1313,CLEAR
18/11/2022 7:32:00 PM,766,32,74,50,96,1493,CLEAR
18/11/2022 7:52:00 PM,861,34,81,0,110,108,CLEAR
18/11/2022 8:01:00 PM,869,35,69,0,81,731,CLEAR
18/11/2022 8:02:00 PM,869,35,69,0,81,731,CLEAR
18/11/2022 8:04:00 PM,869,35,69,0,81,731,CLEAR
18/11/2022 8:05:00 PM,869,35,69,0,81,731,CLEAR
18/11/2022 8:08:00 PM,861,27,80,25,81,675,CLEAR
18/11/2022 8:08:00 PM,861,27,80,25,81,675,CLEAR
18/11/2022 8:09:00 PM,861,27,80,25,81,675,CLEAR
18/11/2022 8:10:00 PM,861,27,80,25,81,675,CLEAR
18/11/2022 8:11:00 PM,861,27,80,25,81,675,CLEAR
18/11/2022 8:12:00 PM,861,27,80,25,81,675,CLEAR
18/11/2022 8:13:00 PM,861,27,80,25,81,675,CLEAR
18/11/2022 8:13:00 PM,735,579,55,56,106,1270,CLEAR
18/11/2022 8:33:00 PM,650,599,68,56,110,1270,CLEAR
18/11/2022 8:53:00 PM,766,632,55,55,113,1105,CLEAR
18/11/2022 9:13:00 PM,617,620,63,62,105,1274,HI
18/11/2022 9:33:00 PM,632,515,60,64,105,1103,CLEAR
18/11/2022 9:52:00 PM,622,607,65,57,108,1215,CLEAR
18/11/2022 10:00:00 PM,686,509,60,60,98,1256,CLEAR
18/11/2022 10:00:00 PM,686,509,60,60,98,1256,CLEAR
18/11/2022 10:01:00 PM,673,534,65,62,110,1306,CLEAR
18/11/2022 10:02:00 PM,673,534,65,62,110,1306,CLEAR
18/11/2022 10:12:00 PM,686,567,64,64,100,1176,CLEAR
18/11/2022 10:19:00 PM,622,475,56,60,111,1326,HI
18/11/2022 10:22:00 PM,705,492,63,56,103,1171,CLEAR
18/11/2022 10:33:00 PM,627,487,65,57,111,1166,CLEAR
18/11/2022 10:40:00 PM,615,502,56,56,116,1210,HI
18/11/2022 10:41:00 PM,615,502,56,56,116,1210,HI
18/11/2022 10:42:00 PM,615,502,56,56,116,1210,HI
18/11/2022 10:43:00 PM,615,502,56,56,116,1210,HI
18/11/2022 10:53:00 PM,625,499,60,56,110,1330,HI
18/11/2022 10:55:00 PM,625,499,60,56,110,1330,HI
18/11/2022 11:13:00 PM,597,467,58,64,108,1225,CLEAR
18/11/2022 11:21:00 PM,1496,675,55,56,101,1266,CLEAR
18/11/2022 11:33:00 PM,1701,640,56,64,113,1240,CLEAR
18/11/2022 11:53:00 PM,1661,590,64,58,115,1341,HI
19/11/2022 12:13:00 AM,1610,565,56,56,106,1116,CLEAR
19/11/2022 12:32:00 AM,1643,514,66,62,115,1209,CLEAR
19/11/2022 12:52:00 AM,1663,522,63,64,101,1141,CLEAR
19/11/2022 1:13:00 AM,1645,559,66,60,98,1163,CLEAR
19/11/2022 1:13:00 AM,1645,559,66,60,98,1163,CLEAR
19/11/2022 1:14:00 AM,1645,559,66,60,98,1163,CLEAR
19/11/2022 1:15:00 AM,1431,530,61,63,111,1134,CLEAR
19/11/2022 1:15:00 AM,1431,530,61,63,111,1134,CLEAR
19/11/2022 1:33:00 AM,1528,545,65,56,115,1193,CLEAR
19/11/2022 1:53:00 AM,1351,499,65,55,111,1305,CLEAR
19/11/2022 1:55:00 AM,1351,499,65,55,111,1305,CLEAR
19/11/2022 1:56:00 AM,1351,499,65,55,111,1305,CLEAR
19/11/2022 1:56:00 AM,1351,499,65,55,111,1305,CLEAR
19/11/2022 2:01:00 AM,1483,537,60,55,108,1150,CLEAR
19/11/2022 2:06:00 AM,1483,537,60,55,108,1150,CLEAR
19/11/2022 2:13:00 AM,1611,529,63,56,101,1075,CLEAR
19/11/2022 2:30:00 AM,755,35,56,66,110,1080,CLEAR
19/11/2022 2:33:00 AM,755,35,56,66,110,1080,CLEAR
19/11/2022 2:53:00 AM,730,37,65,63,106,1291,CLEAR
19/11/2022 3:13:00 AM,698,39,56,57,98,1115,CLEAR
19/11/2022 3:32:00 AM,681,35,58,56,116,1154,CLEAR
19/11/2022 3:46:00 AM,676,35,66,56,91,1428,CLEAR
19/11/2022 3:47:00 AM,676,35,66,56,91,1428,CLEAR
19/11/2022 3:47:00 AM,676,35,66,56,91,1428,CLEAR
19/11/2022 3:48:00 AM,676,35,66,56,91,1428,CLEAR
19/11/2022 3:52:00 AM,622,40,56,50,85,1428,HI
19/11/2022 4:13:00 AM,745,34,86,54,101,437,CLEAR
19/11/2022 4:28:00 AM,791,35,81,0,86,584,CLEAR
19/11/2022 4:28:00 AM,771,32,80,0,81,600,CLEAR
19/11/2022 4:29:00 AM,771,32,80,0,81,600,CLEAR
19/11/2022 4:33:00 AM,771,32,80,0,81,600,CLEAR
19/11/2022 4:33:00 AM,771,32,80,0,81,600,CLEAR
19/11/2022 4:36:00 AM,770,27,70,14,85,674,CLEAR
19/11/2022 4:36:00 AM,770,27,70,14,85,674,CLEAR
19/11/2022 4:40:00 AM,770,27,70,14,85,674,CLEAR
19/11/2022 4:41:00 AM,770,27,70,14,85,674,CLEAR
19/11/2022 4:43:00 AM,770,27,70,14,85,674,CLEAR
19/11/2022 4:43:00 AM,805,594,65,62,103,1239,CLEAR
19/11/2022 4:53:00 AM,723,597,61,54,105,1135,CLEAR
19/11/2022 5:13:00 AM,710,594,66,64,116,1130,CLEAR
19/11/2022 5:33:00 AM,665,570,65,55,116,1201,HI
19/11/2022 5:53:00 AM,674,627,56,63,110,1128,CLEAR
19/11/2022 6:12:00 AM,694,610,60,58,113,1115,CLEAR
19/11/2022 6:19:00 AM,690,587,63,60,103,1155,CLEAR
19/11/2022 6:20:00 AM,690,587,63,60,103,1155,CLEAR
19/11/2022 6:32:00 AM,690,510,56,61,113,1293,HI
19/11/2022 6:53:00 AM,670,552,65,62,100,1296,HI
19/11/2022 7:00:00 AM,624,510,60,58,106,1171,CLEAR
19/11/2022 7:01:00 AM,624,510,60,58,106,1171,CLEAR
19/11/2022 7:02:00 AM,624,510,60,58,106,1171,CLEAR
19/11/2022 7:13:00 AM,640,542,65,57,111,1200,CLEAR
19/11/2022 7:18:00 AM,661,507,65,61,108,1253,CLEAR
19/11/2022 7:28:00 AM,716,465,61,56,103,1204,CLEAR
19/11/2022 7:33:00 AM,716,465,61,56,103,1204,CLEAR
19/11/2022 7:53:00 AM,1470,627,61,58,111,1306,CLEAR
19/11/2022 8:13:00 AM,1448,634,55,61,98,1138,CLEAR
19/11/2022 8:33:00 AM,1618,590,65,55,116,1243,CLEAR
19/11/2022 8:52:00 AM,1568,612,65,61,103,1124,CLEAR
19/11/2022 8:52:00 AM,1568,612,65,61,103,1124,CLEAR
19/11/2022 8:53:00 AM,1568,612,65,61,103,1124,CLEAR
19/11/2022 8:54:00 AM,1568,612,65,61,103,1124,CLEAR
19/11/2022 9:12:00 AM,1426,614,60,62,108,1308,CLEAR
19/11/2022 9:33:00 AM,1648,510,64,56,103,1296,CLEAR
19/11/2022 9:33:00 AM,1648,510,64,56,103,1296,CLEAR
19/11/2022 9:34:00 AM,1671,592,58,64,116,1291,HI
19/11/2022 9:35:00 AM,1671,592,58,64,116,1291,HI
19/11/2022 9:53:00 AM,1488,490,60,56,98,1235,CLEAR
19/11/2022 9:59:00 AM,1366,527,59,58,116,1185,CLEAR
19/11/2022 10:03:00 AM,1373,550,61,56,113,1240,CLEAR
19/11/2022 10:13:00 AM,1406,455,55,66,110,1239,CLEAR
19/11/2022 10:14:00 AM,1406,455,55,66,110,1239,CLEAR
19/11/2022 10:15:00 AM,1406,455,55,66,110,1239,CLEAR
19/11/2022 10:16:00 AM,1406,455,55,66,110,1239,CLEAR
19/11/2022 10:17:00 AM,1406,455,55,66,110,1239,CLEAR
19/11/2022 10:27:00 AM,1521,537,55,62,98,1116,CLEAR
19/11/2022 10:33:00 AM,1488,530,64,56,110,1281,CLEAR
19/11/2022 10:46:00 AM,1420,439,65,62,101,1160,CLEAR
19/11/2022 10:53:00 AM,1420,439,65,62,101,1160,CLEAR
19/11/2022 10:58:00 AM,1418,435,56,58,106,1165,CLEAR
19/11/2022 11:13:00 AM,758,37,65,62,98,1060,CLEAR
19/11/2022 11:32:00 AM,703,37,65,55,118,1228,CLEAR
19/11/2022 11:52:00 AM,748,37,58,54,108,1223,CLEAR
19/11/2022 12:06:00 PM,755,35,65,56,105,1054,CLEAR
19/11/2022 12:07:00 PM,755,35,65,56,105,1054,CLEAR
19/11/2022 12:13:00 PM,590,40,55,56,75,1255,CLEAR
19/11/2022 12:33:00 PM,701,32,69,50,78,1410,CLEAR
19/11/2022 12:44:00 PM,765,32,75,50,105,1358,CLEAR
19/11/2022 12:48:00 PM,879,30,81,0,98,115,CLEAR
19/11/2022 12:53:00 PM,879,30,81,0,98,115,CLEAR
19/11/2022 1:04:00 PM,908,32,70,0,81,739,CLEAR
19/11/2022 1:05:00 PM,908,32,70,0,81,739,CLEAR
19/11/2022 1:07:00 PM,908,32,70,0,81,739,CLEAR
19/11/2022 1:08:00 PM,908,32,70,0,81,739,CLEAR
19/11/2022 1:11:00 PM,910,25,66,23,70,730,CLEAR
19/11/2022 1:12:00 PM,910,25,66,23,70,730,CLEAR
19/11/2022 1:13:00 PM,910,25,66,23,70,730,CLEAR
19/11/2022 1:14:00 PM,910,25,66,23,70,730,CLEAR
19/11/2022 1:15:00 PM,910,25,66,23,70,730,CLEAR
19/11/2022 1:16:00 PM,693,653,55,61,96,1173,CLEAR
19/11/2022 1:33:00 PM,643,617,60,64,111,1141,CLEAR
19/11/2022 1:53:00 PM,639,597,63,62,105,1203,CLEAR
19/11/2022 2:12:00 PM,658,587,68,56,98,1190,CLEAR
19/11/2022 2:32:00 PM,696,620,64,64,113,1308,HI
19/11/2022 2:40:00 PM,688,602,65,63,96,1171,CLEAR
19/11/2022 2:40:00 PM,688,602,65,63,96,1171,CLEAR
19/11/2022 2:53:00 PM,649,545,60,60,113,1110,HI
19/11/2022 3:13:00 PM,684,505,60,63,101,1281,CLEAR
19/11/2022 3:20:00 PM,653,484,65,56,116,1213,HI
19/11/2022 3:21:00 PM,653,484,65,56,116,1213,HI
19/11/2022 3:25:00 PM,653,484,65,56,116,1213,HI
19/11/2022 3:33:00 PM,665,507,61,64,110,1133,CLEAR
19/11/2022 3:53:00 PM,600,502,55,56,103,1316,HI
19/11/2022 4:13:00 PM,669,445,56,56,106,1128,CLEAR
19/11/2022 4:33:00 PM,1545,579,60,54,115,1251,CLEAR
19/11/2022 4:53:00 PM,1456,650,60,57,108,1215,CLEAR
19/11/2022 5:12:00 PM,1503,532,65,58,103,1195,CLEAR
19/11/2022 5:12:00 PM,1431,602,55,57,96,1306,CLEAR
19/11/2022 5:13:00 PM,1431,602,55,57,96,1306,CLEAR
19/11/2022 5:32:00 PM,1613,584,64,61,110,1109,CLEAR
19/11/2022 5:50:00 PM,1520,549,61,64,101,1311,CLEAR
19/11/2022 5:53:00 PM,1373,552,64,62,116,1270,HI
19/11/2022 5:53:00 PM,1373,552,64,62,116,1270,HI
19/11/2022 5:54:00 PM,1373,552,64,62,116,1270,HI
19/11/2022 6:13:00 PM,1496,585,59,60,113,1206,CLEAR
19/11/2022 6:33:00 PM,1551,535,66,56,110,1308,CLEAR
19/11/2022 6:33:00 PM,1551,535,66,56,110,1308,CLEAR
19/11/2022 6:34:00 PM,1551,535,66,56,110,1308,CLEAR
19/11/2022 6:35:00 PM,1551,535,66,56,110,1308,CLEAR
19/11/2022 6:36:00 PM,1551,535,66,56,110,1308,CLEAR
19/11/2022 6:50:00 PM,1446,535,55,58,110,1125,CLEAR
19/11/2022 6:53:00 PM,1446,535,55,58,110,1125,CLEAR
19/11/2022 6:54:00 PM,1473,449,56,56,106,1291,CLEAR
19/11/2022 7:05:00 PM,1488,532,65,56,106,1283,CLEAR
19/11/2022 7:13:00 PM,1455,497,65,56,111,1143,CLEAR
19/11/2022 7:15:00 PM,1455,497,65,56,111,1143,CLEAR
19/11/2022 7:33:00 PM,731,40,58,55,108,1120,CLEAR
19/11/2022 7:34:00 PM,731,40,58,55,108,1120,CLEAR
19/11/2022 7:52:00 PM,690,37,56,63,106,1165,CLEAR
19/11/2022 8:12:00 PM,705,43,64,56,103,1125,CLEAR
19/11/2022 8:25:00 PM,779,35,65,60,116,1158,CLEAR
19/11/2022 8:26:00 PM,779,35,65,60,116,1158,CLEAR
19/11/2022 8:27:00 PM,668,40,61,56,108,1300,HI
19/11/2022 8:28:00 PM,668,40,61,56,108,1300,HI
19/11/2022 8:33:00 PM,668,40,61,56,108,1300,HI
19/11/2022 8:53:00 PM,615,34,60,54,83,1413,HI
19/11/2022 9:06:00 PM,725,32,74,51,101,1453,CLEAR
19/11/2022 9:07:00 PM,725,32,74,51,101,1453,CLEAR
19/11/2022 9:08:00 PM,725,32,74,51,101,1453,CLEAR
19/11/2022 9:08:00 PM,725,32,74,51,101,1453,CLEAR
19/11/2022 9:13:00 PM,853,32,76,56,113,480,CLEAR
19/11/2022 9:33:00 PM,790,32,79,0,74,658,CLEAR
19/11/2022 9:36:00 PM,790,32,79,0,74,658,CLEAR
